df_hash,22ZHK4.0K8Q7Z
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.XHK9
person_label,V147
date_time_start,2026-06-08_17-10-02.041000_+03
date_time_start_unix,1780920602.041
date_time_end,2026-06-08_17-29-24.124000_+03
length_difference_noticed,no

time,acc_mag
238.373,1.000
238.403,0.978
238.433,1.013
238.463,1.041
238.493,1.054
238.523,0.986
238.553,0.997
238.583,1.012
238.613,0.995
238.643,1.012
238.673,1.003
238.703,0.980
238.733,1.017
238.763,1.005
238.793,1.004
238.823,1.001
238.853,0.986
238.883,1.023
238.913,0.996
238.943,0.987
238.973,1.009
239.003,1.021
239.033,1.009
239.063,0.997
239.093,0.990
239.123,1.023
239.153,1.020
239.183,1.014
239.213,1.013
239.243,1.030
239.273,1.020
239.303,1.011
239.333,1.010
239.363,1.009
239.393,1.000
239.423,1.010
239.453,1.002
239.483,1.005
239.513,1.008
239.543,1.004
239.573,0.996
239.603,1.002
239.633,0.994
239.663,0.999
239.693,1.008
239.723,0.955
239.753,0.999
239.783,1.000
239.813,1.010
239.843,1.007
239.873,1.019
239.903,0.990
239.933,0.997
239.963,1.020
239.993,1.008
240.023,1.034
240.053,1.009
240.083,1.013
240.113,1.013
240.143,1.006
240.173,1.014
240.203,1.019
240.233,1.020
240.263,1.020
240.293,1.010
240.323,1.020
240.353,1.011
240.383,1.021
240.413,0.978
240.443,1.014
240.473,0.993
240.503,0.998
240.533,0.997
240.563,1.019
240.593,1.013
240.623,1.007
240.653,1.001
240.683,0.985
240.713,0.998
240.743,1.047
240.773,0.991
240.803,1.002
240.833,0.995
240.863,1.016
240.893,1.007
240.923,1.004
240.953,1.010
240.983,1.019
241.013,1.007
241.043,1.019
241.073,1.021
241.103,1.007
241.133,1.000
241.163,1.009
241.193,1.009
241.223,1.006
241.253,1.023
241.283,1.000
241.313,1.014
241.343,1.017
241.373,1.013
241.403,1.001
241.433,1.006
241.463,1.020
241.493,0.998
241.523,1.008
241.553,1.016
241.583,1.011
241.613,1.004
241.643,1.021
241.673,1.000
241.703,1.010
241.733,1.018
241.763,1.017
241.793,1.003
241.823,1.005
241.853,1.015
241.883,1.010
241.913,1.008
241.943,1.013
241.973,1.009
242.003,0.999
242.033,1.011
242.063,0.999
242.093,1.028
242.123,0.994
242.153,0.293
242.183,1.021
242.213,0.997
242.243,1.030
242.273,1.018
242.303,1.008
242.333,0.987
242.363,0.958
242.393,1.010
242.423,0.992
242.453,0.999
242.483,1.010
242.513,1.016
242.543,1.012
242.573,1.017
242.603,1.006
242.633,1.028
242.663,0.996
242.693,1.001
242.723,1.016
242.753,0.993
242.783,1.031
242.813,1.029
242.843,0.992
242.873,0.996
242.903,0.993
242.933,0.963
242.963,1.004
242.993,0.945
243.023,1.063
243.053,0.919
243.083,1.024
243.113,0.965
243.143,1.001
243.173,1.020
243.203,0.998
243.233,1.024
243.263,0.999
243.293,1.009
243.323,1.008
243.353,0.980
243.383,0.996
243.413,1.016
243.443,0.999
243.473,0.989
243.503,1.006
243.533,1.011
243.563,1.003
243.593,1.001
243.623,0.991
243.653,1.004
243.683,0.995
243.713,1.002
243.743,1.000
243.773,1.005
243.803,1.004
243.833,1.000
243.863,0.991
243.893,1.007
243.923,0.996
243.953,0.998
243.983,1.002
244.013,1.007
244.043,0.997
244.073,0.997
244.103,0.990
244.133,1.000
244.163,1.011
244.193,0.994
244.223,1.000
244.253,1.000
244.283,1.001
244.313,1.007
244.343,1.000
244.373,0.993
244.403,1.001
244.433,1.000
244.463,1.004
244.493,0.997
244.523,0.995
244.553,0.994
244.583,1.016
244.613,1.020
244.643,0.989
244.673,0.990
244.703,0.996
244.733,0.997
244.763,0.997
244.793,1.013
244.823,0.979
244.853,1.015
244.883,1.018
244.913,1.011
244.943,1.007
244.973,0.995
245.003,0.987
245.033,1.005
245.063,1.002
245.093,0.999
245.123,1.002
245.153,1.010
245.183,0.999
245.213,1.007
245.243,1.005
245.273,1.000
245.303,1.000
245.333,1.000
245.363,0.998
245.393,1.004
245.423,1.001
245.453,1.014
245.483,1.009
245.513,1.001
245.543,1.009
245.573,1.009
245.603,1.006
245.633,1.010
245.663,1.008
245.693,1.006
245.723,0.996
245.753,1.003
245.783,1.020
245.813,1.018
245.843,1.002
245.873,1.005
245.903,1.005
245.933,1.002
245.963,1.005
245.993,1.005
246.023,1.006
246.053,1.011
246.083,0.999
246.113,1.007
246.143,1.011
246.173,1.006
246.203,1.006
246.233,1.006
246.263,1.009
246.293,1.009
246.323,1.002
246.353,1.002
246.383,1.004
246.413,1.006
246.443,1.009
246.473,1.004
246.503,1.004
246.533,1.001
246.563,1.007
246.593,1.005
246.623,1.013
246.653,1.012
246.683,1.007
246.713,1.007
246.743,1.002
246.773,1.002
246.803,1.004
246.833,1.007
246.863,1.010
246.893,1.003
246.923,1.006
246.953,1.001
246.983,1.009
247.013,1.005
247.043,1.005
247.073,1.007
247.103,1.007
247.133,1.011
247.163,1.004
247.193,1.003
247.223,1.012
247.253,1.005
247.283,1.004
247.313,1.010
247.343,1.007
247.373,1.005
247.403,1.004
247.433,1.006
247.463,1.008
247.493,1.007
247.523,1.006
247.553,1.015
247.583,1.005
247.613,1.009
247.643,1.003
247.673,1.002
247.703,1.006
247.733,1.004
247.763,1.008
247.793,1.009
247.823,1.004
247.853,1.016
247.883,1.002
247.913,1.000
247.943,1.008
247.973,1.010
248.003,1.005
248.033,1.000
248.063,1.003
248.093,1.008
248.123,1.006
248.153,1.013
248.183,0.999
248.213,1.007
248.243,1.008
248.273,1.005
248.303,1.014
248.333,0.998
248.363,1.007
248.393,0.996
248.423,1.007
248.453,1.004
248.483,1.011
248.513,1.002
248.543,0.997
248.573,1.003
248.603,1.012
248.633,0.999
248.663,1.002
248.693,1.005
248.723,0.997
248.753,0.999
248.783,1.006
248.813,0.995
248.843,1.007
248.873,1.009
248.903,1.004
248.933,1.006
248.963,0.997
248.993,0.995
249.023,1.007
249.053,1.000
249.083,1.009
249.113,1.004
249.143,1.004
249.173,1.004
249.203,0.998
249.233,1.001
249.263,1.004
249.293,1.003
249.323,1.000
249.353,1.006
249.383,1.001
249.413,1.005
249.443,1.000
249.473,0.993
249.503,0.995
249.533,1.004
249.563,0.998
249.593,0.998
249.623,0.998
249.653,0.988
249.683,0.999
249.713,1.002
249.743,0.997
249.773,1.007
249.803,1.008
249.833,1.001
249.863,0.993
249.893,1.004
249.923,0.999
249.953,1.003
249.983,1.016
250.013,1.004
250.043,1.026
250.073,1.038
250.103,1.022
250.133,1.004
250.163,0.988
250.193,0.963
250.223,1.063
250.253,1.053
250.283,0.959
250.313,0.947
250.343,0.957
250.373,0.906
250.403,1.055
250.433,1.053
250.463,1.055
250.493,1.061
250.523,1.053
250.553,0.978
250.583,0.885
250.613,0.947
250.643,0.945
250.673,1.024
250.703,1.073
250.733,1.098
250.763,1.036
250.793,1.014
250.823,0.946
250.853,0.957
250.883,0.986
250.913,0.970
250.943,1.010
250.973,0.927
251.003,1.007
251.033,1.038
251.063,1.005
251.093,0.911
251.123,1.082
251.153,1.076
251.183,1.027
251.213,0.989
251.243,0.990
251.273,0.977
251.303,0.988
251.333,0.982
251.363,1.004
251.393,1.024
251.423,1.016
251.453,1.024
251.483,0.954
251.513,0.975
251.543,0.980
251.573,0.961
251.603,1.008
251.633,1.056
251.663,0.988
251.693,1.002
251.723,1.044
251.753,1.032
251.783,1.018
251.813,1.071
251.843,1.059
251.873,1.016
251.903,0.898
251.933,0.925
251.963,0.935
251.993,0.943
252.023,1.009
252.053,0.968
252.083,1.006
252.113,0.983
252.143,0.923
252.173,1.018
252.203,1.027
252.233,0.941
252.263,0.975
252.293,0.973
252.323,1.016
252.353,1.009
252.383,1.048
252.413,1.018
252.443,1.019
252.473,0.968
252.503,0.975
252.533,0.997
252.563,1.024
252.593,0.972
252.623,0.972
252.653,1.012
252.683,1.002
252.713,1.059
252.743,0.982
252.773,1.076
252.803,1.034
252.833,0.995
252.863,0.979
252.893,1.000
252.923,0.975
252.953,0.997
252.983,0.973
253.013,0.969
253.043,0.996
253.073,0.905
253.103,0.948
253.133,0.997
253.163,1.037
253.193,1.041
253.223,1.020
253.253,0.952
253.283,1.009
253.313,1.032
253.343,0.968
253.373,0.961
253.403,0.981
253.433,1.041
253.463,1.016
253.493,0.986
253.523,0.979
253.553,0.988
253.583,0.994
253.613,1.007
253.643,0.997
253.673,0.974
253.703,0.980
253.733,0.981
253.763,0.990
253.793,0.996
253.823,1.003
253.853,0.977
253.883,1.012
253.913,0.996
253.943,0.988
253.973,0.993
254.003,0.991
254.033,0.989
254.063,0.988
254.093,1.006
254.123,0.941
254.153,1.007
254.183,1.021
254.213,0.968
254.243,0.993
254.273,0.979
254.303,0.985
254.333,0.984
254.363,0.991
254.393,0.981
254.423,1.008
254.453,0.981
254.483,0.995
254.513,1.000
254.543,1.013
254.573,1.007
254.603,0.978
254.633,0.990
254.663,1.008
254.693,0.985
254.723,0.966
254.753,1.003
254.783,1.058
254.813,0.998
254.843,1.006
254.873,1.005
254.903,0.973
254.933,0.967
254.963,0.934
254.993,1.058
255.023,0.979
255.053,1.006
255.083,0.975
255.113,0.957
255.143,1.084
255.173,0.906
255.203,0.928
255.233,1.005
255.263,1.068
255.293,1.004
255.323,1.068
255.353,1.107
255.383,1.010
255.413,1.059
255.443,1.066
255.473,0.900
255.503,1.042
255.533,1.041
255.563,0.970
255.593,1.010
255.623,1.072
255.653,0.999
255.683,0.995
255.713,1.019
255.743,1.003
255.773,1.007
255.803,1.037
255.833,1.026
255.863,0.998
255.893,0.999
255.923,1.041
255.953,0.994
255.983,1.020
256.013,1.059
256.043,0.987
256.073,1.031
256.103,1.027
256.133,1.034
256.163,1.082
256.193,1.085
256.223,1.018
256.253,1.063
256.283,1.036
256.313,0.996
256.343,1.010
256.373,0.926
256.403,0.891
256.433,1.064
256.463,1.041
256.493,0.934
256.523,0.977
256.553,1.036
256.583,0.974
256.613,0.983
256.643,1.027
256.673,0.989
256.703,0.997
256.733,1.001
256.763,1.002
256.793,1.010
256.823,0.986
256.853,0.986
256.883,0.923
256.913,0.954
256.943,1.001
256.973,1.017
257.003,1.001
257.033,0.981
257.063,0.952
257.093,1.027
257.123,0.989
257.153,0.995
257.183,0.991
257.213,1.013
257.243,1.005
257.273,1.019
257.303,1.010
257.333,0.994
257.363,0.991
257.393,0.977
257.423,1.007
257.453,0.997
257.483,0.988
257.513,0.953
257.543,1.002
257.573,1.016
257.603,1.036
257.633,1.021
257.663,1.010
257.693,0.979
257.723,0.912
257.753,0.984
257.783,1.028
257.813,1.015
257.843,1.006
257.873,1.011
257.903,0.978
257.933,1.003
257.963,1.059
257.993,0.919
258.023,1.066
258.053,1.000
258.083,1.036
258.113,1.092
258.143,1.102
258.173,1.107
258.203,0.994
258.233,0.995
258.263,1.098
258.293,0.999
258.323,0.948
258.353,0.940
258.383,0.930
258.413,0.971
258.443,0.957
258.473,1.086
258.503,1.139
258.533,0.969
258.563,1.019
258.593,1.024
258.623,1.030
258.653,1.006
258.683,0.984
258.713,1.046
258.743,1.036
258.773,0.981
258.803,1.045
258.833,1.010
258.863,0.998
258.893,1.026
258.923,1.038
258.953,0.993
258.983,1.020
259.013,0.963
259.043,0.940
259.073,1.053
259.103,0.879
259.133,0.973
259.163,1.001
259.193,1.001
259.223,0.965
259.253,0.962
259.283,1.001
259.313,1.029
259.343,1.004
259.373,0.991
259.403,1.023
259.433,1.006
259.463,0.997
259.493,0.994
259.523,0.981
259.553,1.020
259.583,1.021
259.613,0.980
259.643,1.009
259.673,0.991
259.703,1.008
259.733,1.003
259.763,1.003
259.793,0.994
259.823,0.966
259.853,1.009
259.883,1.013
259.913,1.009
259.943,0.993
259.973,0.993
260.003,1.023
260.033,1.000
260.063,1.001
260.093,1.021
260.123,1.000
260.153,1.005
260.183,0.982
260.213,0.985
260.243,0.999
260.273,0.998
260.303,1.011
260.333,1.003
260.363,0.997
260.393,1.000
260.423,0.989
260.453,0.993
260.483,1.001
260.513,0.995
260.543,0.987
260.573,1.029
260.603,1.030
260.633,0.949
260.663,0.980
260.693,1.061
260.723,1.014
260.753,0.979
260.783,0.806
260.813,0.919
260.843,1.013
260.873,1.001
260.903,1.010
260.933,0.990
260.963,0.987
260.993,0.988
261.023,1.009
261.053,1.021
261.083,0.986
261.113,0.997
261.143,1.001
261.173,0.985
261.203,0.999
261.233,0.992
261.263,0.995
261.293,0.980
261.323,1.008
261.353,1.025
261.383,0.993
261.413,0.995
261.443,0.996
261.473,1.012
261.503,1.004
261.533,0.996
261.563,1.004
261.593,1.003
261.623,0.998
261.653,1.010
261.683,0.986
261.713,1.004
261.743,1.005
261.773,1.000
261.803,0.986
261.833,1.001
261.863,0.878
261.893,1.069
261.923,1.021
261.953,0.979
261.983,0.995
262.013,0.997
262.043,1.008
262.073,1.000
262.103,1.013
262.133,1.007
262.163,1.003
262.193,0.995
262.223,1.000
262.253,1.002
262.283,1.003
262.313,0.993
262.343,0.985
262.373,1.007
262.403,1.003
262.433,0.998
262.463,0.998
262.493,1.002
262.523,1.002
262.553,1.004
262.583,0.997
262.613,1.001
262.643,0.989
262.673,0.988
262.703,1.010
262.733,1.011
262.763,0.998
262.793,0.988
262.823,1.000
262.853,1.000
262.883,0.998
262.913,0.998
262.943,0.991
262.973,1.000
263.003,1.001
263.033,1.003
263.063,0.997
263.093,1.000
263.123,0.995
263.153,0.996
263.183,1.005
263.213,1.003
263.243,0.998
263.273,1.001
263.303,1.000
263.333,1.003
263.363,0.999
263.393,0.999
263.423,1.000
263.453,1.001
263.483,1.006
263.513,1.002
263.543,0.998
263.573,0.997
263.603,0.998
263.633,1.002
263.663,1.000
263.693,0.994
263.723,0.991
263.753,1.010
263.783,1.002
263.813,0.999
263.843,1.000
263.873,0.996
263.903,1.000
263.933,1.002
263.963,0.999
263.993,0.999
264.023,1.002
264.053,0.998
264.083,0.997
264.113,1.003
264.143,1.000
264.173,0.994
264.203,1.003
264.233,1.003
264.263,0.996
264.293,1.002
264.323,1.004
264.353,0.999
264.383,0.997
264.413,0.996
264.443,0.998
264.473,1.002
264.503,0.997
264.533,0.998
264.563,1.002
264.593,0.999
264.623,0.994
264.653,1.001
264.683,1.008
264.713,0.996
264.743,0.999
264.773,1.004
264.803,1.000
264.833,1.000
264.863,0.999
264.893,1.000
264.923,1.003
264.953,0.996
264.983,0.996
265.013,1.004
265.043,1.000
265.073,0.996
265.103,1.000
265.133,1.007
265.163,1.000
265.193,0.998
265.223,0.999
265.253,0.998
265.283,1.001
265.313,1.000
265.343,0.999
265.373,0.999
265.403,1.001
265.433,0.998
265.463,1.001
265.493,1.002
265.523,1.000
265.553,0.995
265.583,1.004
265.613,1.000
265.643,1.001
265.673,1.001
265.703,1.002
265.733,1.003
265.763,1.003
265.793,1.001
265.823,1.000
265.853,1.002
265.883,1.005
265.913,0.994
265.943,1.005
265.973,0.997
266.003,0.997
266.033,1.002
266.063,1.000
266.093,0.997
266.123,0.999
266.153,0.998
266.183,1.004
266.213,0.998
266.243,0.998
266.273,1.004
266.303,1.002
266.333,0.993
266.363,1.002
266.393,1.006
266.423,0.996
266.453,0.997
266.483,1.000
266.513,1.003
266.543,1.004
266.573,1.000
266.603,1.002
266.633,1.000
266.663,1.000
266.693,0.999
266.723,1.000
266.753,1.001
266.783,0.997
266.813,0.998
266.843,1.002
266.873,1.004
266.903,0.996
266.933,0.999
266.963,1.005
266.993,1.000
267.023,1.000
267.053,1.004
267.083,1.001
267.113,0.994
267.143,1.000
267.173,1.000
267.203,0.996
267.233,1.000
267.263,1.002
267.293,0.997
267.323,1.000
267.353,0.996
267.383,1.000
267.413,1.000
267.443,0.998
267.473,1.000
267.503,1.000
267.533,1.000
267.563,1.000
267.593,1.000
267.623,0.997
267.653,1.000
267.683,1.003
267.713,0.998
267.743,0.998
267.773,0.998
267.803,1.009
267.833,0.995
267.863,1.000
267.893,1.006
267.923,1.000
267.953,1.000
267.983,1.001
268.013,0.998
268.043,1.000
268.073,1.000
268.103,1.002
268.133,1.003
268.163,1.000
268.193,1.001
268.223,1.002
268.253,0.998
268.283,0.998
268.313,1.000
268.343,1.005
268.373,0.998
268.403,1.002
268.433,1.000
268.463,1.001
268.493,1.000
268.523,1.002
268.553,1.000
268.583,0.996
268.613,1.002
268.643,1.004
268.673,1.002
268.703,1.001
268.733,0.998
268.763,1.001
268.793,1.006
268.823,1.004
268.853,0.998
268.883,0.998
268.913,0.998
268.943,1.006
268.973,1.000
269.003,0.999
269.033,1.003
269.063,1.000
269.093,0.998
269.123,1.003
269.153,1.001
269.183,0.992
269.213,1.000
269.243,1.004
269.273,0.999
269.303,0.996
269.333,1.000
269.363,0.997
269.393,1.002
269.423,1.000
269.453,1.000
269.483,1.005
269.513,0.998
269.543,0.999
269.573,1.004
269.603,0.991
269.633,1.003
269.663,1.009
269.693,1.000
269.723,0.996
269.753,0.998
269.783,1.000
269.813,1.001
269.843,0.998
269.873,1.001
269.903,1.005
269.933,0.996
269.963,1.002
269.993,1.002
270.023,0.998
270.053,1.000
270.083,1.000
270.113,1.002
270.143,1.001
270.173,0.998
270.203,1.003
270.233,1.001
270.263,1.006
270.293,1.000
270.323,1.000
270.353,0.999
270.383,0.998
270.413,0.998
270.443,1.001
270.473,1.001
270.503,0.999
270.533,1.000
270.563,1.003
270.593,0.996
270.623,1.006
270.653,1.003
270.683,0.997
270.713,0.998
270.743,1.004
270.773,1.002
270.803,1.001
270.833,0.998
270.863,1.003
270.893,1.006
270.923,0.995
270.953,0.996
270.983,0.999
271.013,1.004
271.043,1.000
271.073,0.997
271.103,1.000
271.133,1.004
271.163,1.000
271.193,1.002
271.223,1.000
271.253,0.998
271.283,0.997
271.313,0.996
271.343,1.001
271.373,1.000
271.403,0.998
271.433,1.002
271.463,1.008
271.493,0.998
271.523,0.996
271.553,0.996
271.583,1.002
271.613,0.998
271.643,0.996
271.673,1.002
271.703,1.001
271.733,1.001
271.763,1.008
271.793,0.998
271.823,0.995
271.853,0.999
271.883,1.002
271.913,1.001
271.943,0.999
271.973,0.998
272.003,1.000
272.033,1.004
272.063,1.000
272.093,1.000
272.123,1.000
272.153,0.998
272.183,1.001
272.213,0.996
272.243,1.006
272.273,0.995
272.303,0.997
272.333,1.008
272.363,1.000
272.393,0.996
272.423,0.998
272.453,0.998
272.483,1.000
272.513,1.004
272.543,1.004
272.573,0.995
272.603,0.999
272.633,1.006
272.663,1.002
272.693,1.000
272.723,1.000
272.753,1.000
272.783,1.003
272.813,1.003
272.843,0.996
272.873,0.996
272.903,1.000
272.933,1.004
272.963,1.002
272.993,1.002
273.023,0.998
273.053,1.001
273.083,0.998
273.113,1.000
273.143,1.005
273.173,0.994
273.203,0.998
273.233,1.004
273.263,0.998
273.293,1.000
273.323,1.000
273.353,0.997
273.383,1.000
273.413,1.002
273.443,1.000
273.473,1.000
273.503,0.994
273.533,1.002
273.563,1.008
273.593,0.995
273.623,0.997
273.653,1.000
273.683,1.001
273.713,1.002
273.743,0.997
273.773,1.002
273.803,0.998
273.833,1.002
273.863,1.006
273.893,0.998
273.923,0.998
273.953,0.998
273.983,1.001
274.013,1.001
274.043,0.992
274.073,1.003
274.103,0.997
274.133,1.010
274.163,1.000
274.193,1.009
274.223,1.008
274.253,1.010
274.283,1.005
274.313,1.004
274.343,0.963
274.373,0.984
274.403,0.984
274.433,1.006
274.463,1.010
274.493,1.010
274.523,0.994
274.553,0.988
274.583,0.998
274.613,1.006
274.643,1.000
274.673,1.002
274.703,1.000
274.733,0.995
274.763,1.007
274.793,1.001
274.823,1.005
274.853,0.997
274.883,1.001
274.913,1.005
274.943,1.003
274.973,1.002
275.003,0.991
275.033,1.002
275.063,1.062
275.093,1.021
275.123,0.983
275.153,1.014
275.183,1.003
275.213,0.986
275.243,0.984
275.273,0.984
275.303,0.997
275.333,1.011
275.363,1.017
275.393,1.004
275.423,0.977
275.453,1.001
275.483,1.042
275.513,1.036
275.543,0.999
275.573,1.006
275.603,1.022
275.633,1.007
275.663,0.994
275.693,0.992
275.723,0.984
275.753,0.987
275.783,1.007
275.813,0.988
275.843,1.052
275.873,0.970
275.903,1.013
275.933,1.000
275.963,1.021
275.993,0.985
276.023,1.034
276.053,0.999
276.083,1.005
276.113,0.999
276.143,0.984
276.173,1.017
276.203,0.980
276.233,1.037
276.263,1.022
276.293,1.000
276.323,1.008
276.353,1.004
276.383,1.021
276.413,1.019
276.443,0.981
276.473,1.028
276.503,1.014
276.533,0.964
276.563,1.737
276.593,1.020
276.623,1.029
276.653,0.972
276.683,1.005
276.713,1.113
276.743,1.041
276.773,0.990
276.803,1.006
276.833,0.998
276.863,1.003
276.893,1.014
276.923,1.009
276.953,1.007
276.983,0.999
277.013,1.006
277.043,1.006
277.073,1.007
277.103,1.001
277.133,1.002
277.163,1.003
277.193,1.010
277.223,1.014
277.253,1.000
277.283,1.003
277.313,1.007
277.343,1.005
277.373,1.010
277.403,1.003
277.433,1.002
277.463,1.008
277.493,1.008
277.523,1.002
277.553,1.008
277.583,1.002
277.613,1.002
277.643,1.009
277.673,1.006
277.703,1.009
277.733,0.997
277.763,1.011
277.793,1.011
277.823,1.002
277.853,1.003
277.883,1.003
277.913,1.003
277.943,1.011
277.973,1.004
278.003,1.003
278.033,1.009
278.063,1.002
278.093,1.004
278.123,1.006
278.153,1.003
278.183,1.001
278.213,1.008
278.243,1.011
278.273,1.004
278.303,1.005
278.333,1.008
278.363,1.006
278.393,1.001
278.423,1.005
278.453,1.008
278.483,1.002
278.513,1.004
278.543,1.006
278.573,1.002
278.603,1.002
278.633,1.009
278.663,1.002
278.693,1.005
278.723,1.008
278.753,1.002
278.783,1.006
278.813,1.006
278.843,1.004
278.873,1.006
278.903,1.005
278.933,1.004
278.963,1.005
278.993,1.002
279.023,1.016
279.053,1.004
279.083,1.004
279.113,1.003
279.143,1.006
279.173,1.007
279.203,1.004
279.233,1.002
279.263,1.004
279.293,1.009
279.323,1.003
279.353,1.003
279.383,1.006
279.413,1.006
279.443,0.999
279.473,1.002
279.503,1.008
279.533,1.006
279.563,1.007
279.593,0.996
279.623,1.017
279.653,1.006
279.683,0.998
279.713,1.004
279.743,1.004
279.773,1.001
279.803,0.996
279.833,1.008
279.863,1.006
279.893,1.011
279.923,1.009
279.953,1.010
279.983,1.005
280.013,1.001
280.043,1.002
280.073,1.016
280.103,1.007
280.133,1.001
280.163,1.002
280.193,1.006
280.223,1.005
280.253,1.008
280.283,1.011
280.313,1.006
280.343,1.000
280.373,1.005
280.403,1.011
280.433,1.004
280.463,0.998
280.493,1.009
280.523,1.005
280.553,1.005
280.583,1.012
280.613,1.003
280.643,1.002
280.673,1.004
280.703,1.008
280.733,1.001
280.763,1.009
280.793,1.000
280.823,1.011
280.853,1.006
280.883,0.996
280.913,1.007
280.943,1.011
280.973,1.004
281.003,1.006
281.033,1.006
281.063,1.002
281.093,1.005
281.123,1.007
281.153,1.004
281.183,1.004
281.213,1.007
281.243,0.999
281.273,1.007
281.303,1.007
281.333,1.006
281.363,1.002
281.393,1.004
281.423,1.013
281.453,1.006
281.483,1.004
281.513,1.012
281.543,1.005
281.573,1.003
281.603,1.003
281.633,1.006
281.663,1.008
281.693,0.999
281.723,1.010
281.753,1.006
281.783,1.007
281.813,1.006
281.843,1.004
281.873,1.000
281.903,1.007
281.933,1.006
281.963,1.006
281.993,1.007
282.023,1.002
282.053,1.004
282.083,0.998
282.113,1.014
282.143,1.001
282.173,1.006
282.203,1.006
282.233,1.001
282.263,1.012
282.293,0.999
282.323,1.006
282.353,1.013
282.383,1.008
282.413,1.008
282.443,1.001
282.473,1.003
282.503,1.009
282.533,1.008
282.563,1.008
282.593,1.001
282.623,1.006
282.653,1.014
282.683,1.006
282.713,1.001
282.743,1.002
282.773,1.007
282.803,1.012
282.833,1.006
282.863,1.004
282.893,1.008
