df_hash,22ZHK4.PQKCV4
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.1AT4
person_label,v132
date_time_start,2026-04-07_18-21-14.430000_+03
date_time_start_unix,1775568074.43
date_time_end,2026-04-07_18-29-30.496000_+03
length_difference_noticed,no

time,acc_mag
176.711,0.974
176.741,0.946
176.771,0.946
176.801,0.938
176.831,0.955
176.861,0.965
176.891,0.960
176.921,0.949
176.951,0.942
176.981,0.927
177.011,0.900
177.041,0.906
177.071,0.916
177.101,0.882
177.131,0.899
177.161,0.925
177.191,0.958
177.221,0.962
177.251,0.959
177.281,0.963
177.311,0.944
177.341,0.953
177.371,0.989
177.401,0.906
177.431,0.952
177.461,0.930
177.491,0.912
177.521,0.886
177.551,0.943
177.581,0.951
177.611,0.938
177.641,0.972
177.671,0.946
177.701,0.995
177.731,0.953
177.761,0.923
177.791,0.938
177.821,0.929
177.851,0.944
177.881,0.952
177.911,0.995
177.941,0.930
177.971,0.937
178.001,0.972
178.031,0.940
178.061,0.946
178.091,0.964
178.121,0.959
178.151,0.930
178.181,0.934
178.211,0.929
178.241,0.939
178.271,0.957
178.301,0.945
178.331,0.935
178.361,0.927
178.391,0.952
178.421,0.948
178.451,0.943
178.481,0.954
178.511,0.948
178.541,0.947
178.571,0.933
178.601,0.934
178.631,0.952
178.661,0.951
178.691,0.952
178.721,0.962
178.751,0.946
178.781,0.931
178.811,0.942
178.841,0.952
178.871,0.958
178.901,0.961
178.931,0.948
178.961,0.939
178.991,0.937
179.021,0.937
179.051,0.951
179.081,0.949
179.111,0.938
179.141,0.938
179.171,0.939
179.201,0.941
179.231,0.955
179.261,0.950
179.291,0.942
179.321,0.940
179.351,0.953
179.381,0.939
179.411,0.947
179.441,0.958
179.471,0.952
179.501,0.937
179.531,0.958
179.561,0.936
179.591,0.937
179.621,0.936
179.651,0.943
179.681,0.952
179.711,0.939
179.741,0.946
179.771,0.947
179.801,0.944
179.831,0.946
179.861,0.964
179.891,0.968
179.921,0.939
179.951,0.941
179.981,0.944
180.011,0.944
180.041,0.949
180.071,0.937
180.101,0.938
180.131,0.925
180.161,0.948
180.191,0.958
180.221,0.955
180.251,0.956
180.281,0.944
180.311,0.959
180.341,0.971
180.371,0.979
180.401,0.907
180.431,0.957
180.461,0.939
180.491,0.975
180.521,0.959
180.551,0.942
180.581,0.955
180.611,0.944
180.641,0.939
180.671,0.932
180.701,0.933
180.731,0.915
180.761,0.910
180.791,0.927
180.821,0.923
180.851,0.932
180.881,0.958
180.911,0.961
180.941,0.965
180.971,0.951
181.001,0.935
181.031,0.943
181.061,0.967
181.091,0.943
181.121,0.935
181.151,0.937
181.181,0.941
181.211,0.928
181.241,0.941
181.271,0.957
181.301,0.954
181.331,0.949
181.361,0.929
181.391,0.953
181.421,0.949
181.451,0.951
181.481,0.947
181.511,0.957
181.541,0.948
181.571,0.960
181.601,0.935
181.631,0.915
181.661,0.946
181.691,0.943
181.721,0.941
181.751,0.939
181.781,0.948
181.811,0.962
181.841,0.955
181.871,0.942
181.901,0.934
181.931,0.944
181.961,0.961
181.991,0.936
182.021,0.966
182.051,0.941
182.081,0.938
182.111,0.963
182.141,0.953
182.171,0.958
182.201,0.949
182.231,0.957
182.261,0.948
182.291,0.948
182.321,0.954
182.351,0.982
182.381,0.986
182.411,0.956
182.441,0.971
182.471,0.976
182.501,0.974
182.531,0.938
182.561,0.961
182.591,0.929
182.621,0.929
182.651,0.937
182.681,0.929
182.711,0.959
182.741,0.978
182.771,1.014
182.801,1.015
182.831,0.973
182.861,0.890
182.891,0.892
182.921,0.926
182.951,0.926
182.981,0.956
183.011,0.953
183.041,0.983
183.071,0.999
183.101,1.023
183.131,1.049
183.161,0.981
183.191,0.931
183.221,0.905
183.251,0.908
183.281,0.923
183.311,0.937
183.341,0.946
183.371,0.954
183.401,1.014
183.431,1.041
183.461,1.030
183.491,1.034
183.521,1.019
183.551,0.997
183.581,0.981
183.611,0.960
183.641,0.949
183.671,0.947
183.701,0.968
183.731,0.965
183.761,0.936
183.791,0.958
183.821,0.989
183.851,1.018
183.881,1.006
183.911,1.009
183.941,0.959
183.971,0.924
184.001,0.939
184.031,0.962
184.061,0.977
184.091,0.976
184.121,0.991
184.151,0.960
184.181,0.971
184.211,0.939
184.241,0.926
184.271,0.958
184.301,0.990
184.331,0.985
184.361,0.961
184.391,0.956
184.421,0.959
184.451,0.954
184.481,0.947
184.511,0.971
184.541,0.987
184.571,0.999
184.601,0.995
184.631,0.986
184.661,0.925
184.691,0.949
184.721,0.948
184.751,0.956
184.781,0.972
184.811,0.990
184.841,0.973
184.871,0.958
184.901,0.958
184.931,0.960
184.961,0.962
184.991,0.959
185.021,0.979
185.051,0.979
185.081,0.979
185.111,0.958
185.141,0.954
185.171,0.958
185.201,0.971
185.231,0.984
185.261,0.963
185.291,0.943
185.321,0.949
185.351,0.941
185.381,0.942
185.411,0.947
185.441,0.962
185.471,0.970
185.501,0.964
185.531,0.960
185.561,0.928
185.591,0.974
185.621,0.960
185.651,0.973
185.681,0.963
185.711,0.980
185.741,0.980
185.771,0.955
185.801,0.997
185.831,0.966
185.861,0.941
185.891,0.955
185.921,0.972
185.951,0.958
185.981,0.948
186.011,0.959
186.041,0.969
186.071,0.979
186.101,0.973
186.131,0.985
186.161,0.962
186.191,0.995
186.221,0.982
186.251,0.983
186.281,0.975
186.311,0.982
186.341,0.970
186.371,0.975
186.401,0.968
186.431,0.974
186.461,0.910
186.491,0.948
186.521,0.962
186.551,0.966
186.581,0.965
186.611,0.969
186.641,0.969
186.671,0.964
186.701,0.903
186.731,1.015
186.761,0.966
186.791,0.974
186.821,0.966
186.851,0.966
186.881,0.979
186.911,0.992
186.941,0.980
186.971,0.968
187.001,0.962
187.031,0.967
187.061,0.963
187.091,0.969
187.121,0.965
187.151,0.960
187.181,0.936
187.211,0.938
187.241,0.972
187.271,0.945
187.301,0.954
187.331,0.972
187.361,0.969
187.391,0.958
187.421,0.956
187.451,0.979
187.481,0.993
187.511,0.954
187.541,0.959
187.571,0.940
187.601,0.953
187.631,0.935
187.661,0.949
187.691,0.960
187.721,0.966
187.751,0.959
187.781,0.935
187.811,0.970
187.841,0.977
187.871,0.961
187.901,0.973
187.931,0.969
187.961,0.969
187.991,0.955
188.021,0.933
188.051,0.989
188.081,0.953
188.111,0.974
188.141,0.948
188.171,0.965
188.201,0.970
188.231,0.976
188.261,0.971
188.291,0.972
188.321,0.952
188.351,0.959
188.381,0.963
188.411,0.934
188.441,0.965
188.471,0.965
188.501,0.976
188.531,0.960
188.561,0.972
188.591,0.971
188.621,0.997
188.651,0.985
188.681,0.941
188.711,0.955
188.741,0.956
188.771,0.946
188.801,0.953
188.831,0.951
188.861,0.958
188.891,0.967
188.921,0.944
188.951,0.961
188.981,0.988
189.011,0.974
189.041,0.968
189.071,0.952
189.101,0.950
189.131,0.969
189.161,0.984
189.191,0.925
189.221,0.927
189.251,0.963
189.281,0.952
189.311,0.965
189.341,0.956
189.371,0.957
189.401,0.969
189.431,0.954
189.461,0.947
189.491,0.992
189.521,0.965
189.551,0.966
189.581,0.953
189.611,0.935
189.641,0.944
189.671,0.965
189.701,0.979
189.731,0.967
189.761,0.930
189.791,0.932
189.821,0.970
189.851,0.975
189.881,0.974
189.911,0.954
189.941,0.964
189.971,0.960
190.001,0.940
190.031,0.974
190.061,0.964
190.091,0.957
190.121,0.963
190.151,0.963
190.181,0.968
190.211,0.966
190.241,0.963
190.271,0.972
190.301,0.968
190.331,0.981
190.361,0.952
190.391,0.949
190.421,0.947
190.451,0.948
190.481,0.967
190.511,0.957
190.541,0.953
190.571,0.956
190.601,0.936
190.631,0.970
190.661,0.984
190.691,0.974
190.721,0.977
190.751,0.959
190.781,0.965
190.811,0.956
190.841,0.952
190.871,0.992
190.901,0.954
190.931,0.970
190.961,0.912
190.991,0.915
191.021,0.966
191.051,0.974
191.081,0.977
191.111,0.958
191.141,0.956
191.171,0.960
191.201,0.953
191.231,0.937
191.261,0.954
191.291,0.968
191.321,0.951
191.351,0.965
191.381,0.972
191.411,0.969
191.441,0.996
191.471,0.955
191.501,0.999
191.531,0.931
191.561,0.930
191.591,0.963
191.621,0.934
191.651,0.944
191.681,0.972
191.711,0.970
191.741,0.954
191.771,0.957
191.801,0.948
191.831,0.973
191.861,0.958
191.891,0.972
191.921,0.964
191.951,0.956
191.981,0.958
192.011,0.951
192.041,0.978
192.071,0.973
192.101,0.940
192.131,0.961
192.161,0.976
192.191,0.965
192.221,0.955
192.251,0.947
192.281,0.953
192.311,0.963
192.341,0.956
192.371,0.951
192.401,0.943
192.431,0.947
192.461,0.939
192.491,0.958
192.521,0.991
192.551,0.976
192.581,0.971
192.611,0.971
192.641,0.946
192.671,0.955
192.701,0.957
192.731,0.951
192.761,0.947
192.791,0.970
192.821,0.974
192.851,0.979
192.881,0.977
192.911,0.964
192.941,0.957
192.971,0.947
193.001,0.941
193.031,0.941
193.061,0.944
193.091,0.959
193.121,0.958
193.151,0.942
193.181,0.989
193.211,0.965
193.241,0.966
193.271,0.963
193.301,0.958
193.331,0.962
193.361,0.952
193.391,0.951
193.421,0.959
193.451,0.976
193.481,0.978
193.511,0.965
193.541,0.943
193.571,0.947
193.601,0.966
193.631,0.962
193.661,0.938
193.691,0.973
193.721,0.959
193.751,0.961
193.781,0.956
193.811,0.958
193.841,0.938
193.871,0.968
193.901,0.955
193.931,0.963
193.961,0.957
193.991,0.948
194.021,0.951
194.051,0.956
194.081,0.971
194.111,0.971
194.141,0.960
194.171,0.923
194.201,0.936
194.231,0.944
194.261,0.949
194.291,0.967
194.321,0.968
194.351,0.969
194.381,0.969
194.411,0.956
194.441,0.938
194.471,0.963
194.501,0.962
194.531,0.966
194.561,0.941
194.591,0.945
194.621,0.961
194.651,0.981
194.681,0.974
194.711,0.993
194.741,0.976
194.771,0.933
194.801,0.937
194.831,0.938
194.861,0.950
194.891,0.944
194.921,0.961
194.951,0.962
194.981,0.962
195.011,0.968
195.041,0.964
195.071,0.953
195.101,0.954
195.131,0.951
195.161,0.968
195.191,0.945
195.221,0.974
195.251,0.956
195.281,0.941
195.311,0.964
195.341,0.966
195.371,0.969
195.401,0.969
195.431,0.971
195.461,0.962
195.491,0.951
195.521,0.929
195.551,0.940
195.581,0.929
195.611,0.945
195.641,0.963
195.671,0.975
195.701,0.958
195.731,0.964
195.761,0.961
195.791,0.950
195.821,0.937
195.851,0.958
195.881,0.958
195.911,0.949
195.941,0.952
195.971,0.951
196.001,0.958
196.031,0.961
196.061,0.967
196.091,0.973
196.121,0.969
196.151,0.968
196.181,0.949
196.211,0.933
196.241,0.973
196.271,0.953
196.301,0.947
196.331,0.944
196.361,0.958
196.391,0.960
196.421,0.962
196.451,0.961
196.481,0.954
196.511,0.967
196.541,0.963
196.571,0.948
196.601,0.953
196.631,0.957
196.661,0.957
196.691,0.955
196.721,0.961
196.751,0.947
196.781,0.977
196.811,0.978
196.841,0.954
196.871,0.962
196.901,0.964
196.931,0.957
196.961,0.944
196.991,0.958
197.021,0.960
197.051,0.954
197.081,0.947
197.111,0.942
197.141,0.946
197.171,0.950
197.201,0.963
197.231,0.967
197.261,0.969
197.291,0.949
197.321,0.964
197.351,0.968
197.381,0.964
197.411,0.964
197.441,0.964
197.471,0.942
197.501,0.951
197.531,0.947
197.561,0.954
197.591,0.958
197.621,0.960
197.651,0.958
197.681,0.945
197.711,0.952
197.741,0.957
197.771,0.965
197.801,0.960
197.831,0.965
197.861,0.938
197.891,0.955
197.921,0.971
197.951,0.964
197.981,0.961
198.011,0.959
198.041,0.958
198.071,0.955
198.101,0.951
198.131,0.956
198.161,0.959
198.191,0.957
198.221,0.966
198.251,0.967
198.281,0.950
198.311,0.947
198.341,0.962
198.371,0.947
198.401,0.955
198.431,0.953
198.461,0.951
198.491,0.954
198.521,0.955
198.551,0.966
198.581,0.958
198.611,0.960
198.641,0.958
198.671,0.960
198.701,0.953
198.731,0.958
198.761,0.962
198.791,0.959
198.821,0.953
198.851,0.962
198.881,0.956
198.911,0.969
198.941,0.956
198.971,0.958
199.001,0.958
199.031,0.956
199.061,0.958
199.091,0.935
199.121,0.963
199.151,0.991
199.181,1.027
199.211,1.028
199.241,1.007
199.271,0.984
199.301,0.966
199.331,0.941
199.361,0.941
199.391,0.941
199.421,0.935
199.451,0.986
199.481,0.958
199.511,0.985
199.541,0.945
199.571,0.909
199.601,0.888
199.631,0.911
199.661,0.922
199.691,0.932
199.721,0.993
199.751,0.943
199.781,0.917
199.811,0.956
199.841,0.932
199.871,0.917
199.901,0.944
199.931,0.959
199.961,0.959
199.991,0.972
200.021,0.955
200.051,0.939
200.081,0.941
200.111,0.924
200.141,0.999
200.171,1.053
200.201,1.032
200.231,0.987
200.261,0.972
200.291,0.947
200.321,0.952
200.351,0.960
200.381,0.986
200.411,0.979
200.441,0.978
200.471,0.986
200.501,0.961
200.531,0.920
200.561,0.889
200.591,0.907
200.621,0.955
200.651,0.951
200.681,0.932
200.711,0.927
200.741,0.948
200.771,0.924
200.801,0.967
200.831,0.974
200.861,0.983
200.891,0.965
200.921,0.938
200.951,0.951
200.981,0.977
201.011,0.953
201.041,0.943
201.071,0.959
201.101,0.959
201.131,0.956
201.161,0.959
201.191,0.942
201.221,0.948
201.251,0.970
201.281,0.961
201.311,0.956
201.341,0.958
201.371,0.985
201.401,0.960
201.431,0.956
201.461,0.946
201.491,0.965
201.521,0.956
201.551,0.941
201.581,0.929
201.611,0.913
201.641,0.918
201.671,0.958
201.701,0.950
201.731,0.945
201.761,0.973
201.791,0.973
201.821,0.969
201.851,0.959
201.881,0.969
201.911,0.971
201.941,0.979
201.971,0.984
202.001,0.985
202.031,0.963
202.061,0.940
202.091,0.947
202.121,0.939
202.151,0.950
202.181,0.946
202.211,0.961
202.241,0.958
202.271,0.958
202.301,0.953
202.331,0.960
202.361,0.945
202.391,0.962
202.421,0.975
202.451,0.957
202.481,0.959
202.511,0.958
202.541,0.955
202.571,0.992
202.601,0.984
202.631,0.926
202.661,0.921
202.691,0.941
202.721,0.941
202.751,0.949
202.781,0.953
202.811,0.960
202.841,0.956
202.871,0.940
202.901,0.970
202.931,0.947
202.961,0.968
202.991,0.949
203.021,0.976
203.051,0.967
203.081,0.942
203.111,0.996
203.141,1.006
203.171,0.953
203.201,0.926
203.231,0.978
203.261,0.968
203.291,0.959
203.321,0.969
203.351,0.970
203.381,0.961
203.411,0.985
203.441,0.989
203.471,0.985
203.501,0.952
203.531,0.958
203.561,0.946
203.591,0.977
203.621,1.012
203.651,1.013
203.681,1.037
203.711,0.996
203.741,0.982
203.771,0.897
203.801,0.911
203.831,0.976
203.861,0.973
203.891,0.920
203.921,0.912
203.951,0.917
203.981,0.906
204.011,0.924
204.041,0.936
204.071,0.913
204.101,0.886
204.131,0.890
204.161,0.939
204.191,0.927
204.221,0.941
204.251,0.957
204.281,0.966
204.311,0.948
204.341,0.929
204.371,0.940
204.401,0.938
204.431,0.926
204.461,0.903
204.491,0.874
204.521,0.905
204.551,0.979
204.581,0.969
204.611,0.920
204.641,0.868
204.671,0.895
204.701,0.894
204.731,0.873
204.761,0.866
204.791,0.905
204.821,0.943
204.851,0.996
204.881,0.993
204.911,1.044
204.941,1.005
204.971,0.967
205.001,0.914
205.031,0.869
205.061,0.854
205.091,0.851
205.121,0.932
205.151,1.022
205.181,1.038
205.211,0.992
205.241,0.955
205.271,0.937
205.301,0.926
205.331,0.943
205.361,0.933
205.391,0.925
205.421,0.951
205.451,0.963
205.481,0.949
205.511,0.938
205.541,0.963
205.571,0.952
205.601,0.954
205.631,0.960
205.661,0.962
205.691,0.950
205.721,1.021
205.751,0.923
205.781,0.922
205.811,0.919
205.841,0.950
205.871,0.969
205.901,0.974
205.931,0.974
205.961,0.968
205.991,0.946
206.021,0.952
206.051,0.936
206.081,0.951
206.111,0.965
206.141,0.964
206.171,0.971
206.201,0.973
206.231,0.952
206.261,0.935
206.291,0.956
206.321,0.980
206.351,0.942
206.381,0.990
206.411,0.979
206.441,0.995
206.471,1.018
206.501,1.018
206.531,1.002
206.561,0.978
206.591,0.944
206.621,0.947
206.651,0.956
206.681,0.976
206.711,0.961
206.741,0.924
206.771,0.908
206.801,0.909
206.831,0.945
206.861,0.970
206.891,0.949
206.921,0.919
206.951,0.923
206.981,0.922
207.011,0.898
207.041,0.853
207.071,0.851
207.101,0.860
207.131,0.934
207.161,0.933
207.191,1.013
207.221,1.003
207.251,0.998
207.281,0.953
207.311,0.902
207.341,0.954
207.371,0.961
207.401,0.947
207.431,0.942
207.461,0.918
207.491,0.917
207.521,0.937
207.551,0.938
207.581,0.939
207.611,0.936
207.641,0.924
207.671,0.982
207.701,0.953
207.731,0.983
207.761,0.974
207.791,0.955
207.821,0.974
207.851,0.992
207.881,0.987
207.911,0.983
207.941,0.981
207.971,0.976
208.001,0.991
208.031,0.973
208.061,0.953
208.091,0.971
208.121,0.937
208.151,0.968
208.181,0.962
208.211,0.959
208.241,0.971
208.271,0.970
208.301,0.968
208.331,0.967
208.361,0.960
208.391,0.954
208.421,0.965
208.451,0.958
208.481,0.958
208.511,0.967
208.541,0.970
208.571,0.952
208.601,0.960
208.631,0.965
208.661,0.950
208.691,0.968
208.721,0.964
208.751,0.953
208.781,0.970
208.811,0.965
208.841,0.966
208.871,0.962
208.901,0.969
208.931,0.968
208.961,0.960
208.991,1.009
209.021,0.978
209.051,0.940
209.081,0.980
209.111,0.939
209.141,0.958
209.171,0.954
209.201,0.972
209.231,0.946
209.261,0.966
209.291,0.958
209.321,0.943
209.351,0.970
209.381,0.967
209.411,0.966
209.441,0.955
209.471,0.962
209.501,0.975
209.531,0.976
209.561,0.953
209.591,0.962
209.621,0.978
209.651,0.966
209.681,0.986
209.711,1.006
209.741,0.927
209.771,0.975
209.801,0.989
209.831,0.961
209.861,0.942
209.891,0.971
209.921,0.998
209.951,0.991
209.981,0.933
210.011,0.977
210.041,0.962
210.071,0.972
210.101,0.958
210.131,0.955
210.161,0.951
210.191,0.943
210.221,1.004
210.251,0.928
210.281,0.980
210.311,0.924
210.341,0.983
210.371,0.958
210.401,0.976
210.431,0.980
210.461,0.928
210.491,0.912
210.521,0.979
210.551,0.967
210.581,1.020
210.611,0.934
210.641,0.908
210.671,0.903
210.701,0.963
210.731,0.965
210.761,0.993
210.791,0.975
210.821,0.929
210.851,0.898
210.881,0.933
210.911,0.929
210.941,0.941
210.971,0.964
211.001,0.961
211.031,0.977
211.061,0.989
211.091,0.985
211.121,0.981
211.151,0.957
211.181,0.948
211.211,0.959
211.241,0.970
211.271,0.983
211.301,0.973
211.331,0.991
211.361,1.021
211.391,0.938
211.421,0.939
211.451,0.944
211.481,0.964
211.511,0.977
211.541,0.985
211.571,0.978
211.601,0.967
211.631,0.943
211.661,0.976
211.691,0.951
211.721,0.984
211.751,0.975
211.781,0.964
211.811,0.966
211.841,0.981
211.871,0.980
211.901,0.965
211.931,0.961
211.961,0.971
211.991,0.971
212.021,0.962
212.051,0.967
212.081,0.984
212.111,0.999
212.141,0.966
212.171,0.956
212.201,0.994
212.231,0.937
212.261,0.964
212.291,0.965
212.321,0.978
212.351,0.972
212.381,0.976
212.411,0.968
212.441,0.965
212.471,0.980
212.501,0.969
212.531,0.964
212.561,0.973
212.591,0.979
212.621,0.979
212.651,0.967
212.681,0.985
212.711,0.966
212.741,0.983
212.771,0.967
212.801,0.970
212.831,0.962
212.861,0.971
212.891,0.971
212.921,0.967
212.951,0.971
212.981,0.972
213.011,0.967
213.041,0.965
213.071,0.974
213.101,0.978
213.131,0.968
213.161,0.968
213.191,0.976
213.221,0.964
213.251,0.974
213.281,0.968
213.311,0.985
213.341,0.977
213.371,0.977
213.401,0.977
213.431,0.974
213.461,0.961
213.491,0.984
213.521,0.953
213.551,0.943
213.581,0.970
213.611,0.970
213.641,0.964
213.671,0.972
213.701,0.956
213.731,0.934
213.761,0.978
213.791,0.947
213.821,0.978
213.851,0.956
213.881,0.956
213.911,0.946
213.941,0.964
213.971,0.955
214.001,0.963
214.031,0.953
214.061,0.966
214.091,0.966
214.121,0.957
214.151,0.954
214.181,0.975
214.211,0.923
214.241,0.959
214.271,0.973
214.301,0.964
214.331,0.957
214.361,0.967
214.391,0.961
214.421,0.939
214.451,0.959
214.481,0.986
214.511,0.972
214.541,0.959
214.571,0.977
214.601,0.979
214.631,0.991
214.661,1.012
214.691,0.945
214.721,0.958
214.751,0.970
214.781,0.961
214.811,0.973
214.841,0.966
214.871,0.975
214.901,0.973
214.931,0.952
214.961,0.926
214.991,0.917
215.021,0.948
215.051,0.949
215.081,0.955
215.111,0.964
215.141,0.971
215.171,0.963
215.201,0.986
215.231,0.959
215.261,0.901
215.291,0.912
215.321,0.960
215.351,0.957
215.381,0.979
215.411,0.979
215.441,0.969
215.471,0.966
215.501,0.966
215.531,0.962
215.561,0.955
215.591,0.964
215.621,0.982
215.651,0.966
215.681,0.969
215.711,0.972
215.741,0.965
215.771,0.958
215.801,0.985
215.831,0.988
215.861,0.947
215.891,0.990
215.921,0.931
215.951,0.963
215.981,0.954
216.011,0.962
216.041,0.969
216.071,0.958
216.101,0.965
216.131,0.956
216.161,0.968
216.191,0.961
216.221,0.970
216.251,0.962
216.281,0.964
216.311,0.972
216.341,0.964
216.371,0.956
216.401,0.972
216.431,0.979
216.461,0.969
216.491,0.977
216.521,0.978
216.551,0.940
216.581,0.928
216.611,0.951
216.641,0.961
216.671,0.968
216.701,0.967
216.731,0.967
216.761,0.968
216.791,0.947
216.821,0.963
216.851,0.954
216.881,0.948
216.911,0.975
216.941,0.984
216.971,0.969
217.001,0.961
217.031,0.995
217.061,0.991
217.091,0.941
217.121,0.982
217.151,0.940
217.181,0.950
217.211,0.962
217.241,0.970
217.271,0.968
217.301,0.969
217.331,0.960
217.361,0.953
217.391,0.981
217.421,0.938
217.451,0.982
217.481,0.955
217.511,0.961
217.541,0.973
217.571,0.968
217.601,0.965
217.631,0.960
217.661,0.965
217.691,1.003
217.721,0.983
217.751,0.937
217.781,0.947
217.811,0.956
217.841,0.960
217.871,0.963
217.901,0.972
217.931,0.947
217.961,0.975
217.991,0.972
218.021,0.955
218.051,0.983
218.081,0.964
218.111,0.956
218.141,0.958
218.171,0.964
218.201,0.964
218.231,0.979
218.261,0.979
218.291,0.971
218.321,0.987
218.351,0.987
218.381,0.971
218.411,0.976
218.441,0.900
218.471,0.958
218.501,0.965
218.531,0.951
218.561,0.955
218.591,0.957
218.621,0.962
218.651,0.939
218.681,0.938
218.711,0.958
218.741,0.976
218.771,0.974
218.801,0.978
218.831,0.960
218.861,0.985
218.891,0.984
218.921,0.998
218.951,0.936
218.981,0.968
219.011,0.920
219.041,0.953
219.071,0.952
219.101,0.966
219.131,0.959
219.161,0.964
219.191,0.960
219.221,0.958
219.251,0.955
219.281,0.958
219.311,0.988
219.341,0.945
219.371,0.949
219.401,0.969
219.431,0.973
219.461,0.954
219.491,0.955
219.521,0.960
219.551,0.976
219.581,0.960
219.611,0.958
219.641,0.967
219.671,0.962
219.701,0.959
219.731,0.970
219.761,1.004
219.791,0.946
219.821,0.901
219.851,0.945
219.881,0.944
219.911,0.958
219.941,0.979
219.971,0.979
220.001,0.958
220.031,0.963
220.061,0.956
220.091,0.961
220.121,0.966
220.151,0.950
220.181,0.969
220.211,0.954
220.241,0.947
220.271,0.955
220.301,0.968
220.331,0.954
220.361,0.989
220.391,0.967
220.421,0.961
220.451,0.913
220.481,0.946
220.511,0.932
220.541,0.973
220.571,1.006
220.601,1.002
220.631,0.990
220.661,0.978
220.691,0.960
220.721,0.910
220.751,0.950
220.781,0.945
220.811,0.941
220.841,0.972
220.871,0.972
220.901,0.983
220.931,0.970
220.961,1.017
220.991,1.011
221.021,0.922
221.051,0.908
221.081,0.935
221.111,0.931
221.141,0.942
221.171,0.950
221.201,0.958
221.231,0.965
